BOAMP_AVIS_NUM,D_21_01_Annexed4_Infructueux,D_21_02_Annexed4_Raisonstechniques,D_21_03_Annexed4_Raisonsartistiques,D_21_04_Annexed4_Raisonsexclusivites,D_21_05_Annexed4_Proprieteintellectuelle,D_21_06_Annexed4_Horsscope,D_21_07_Annexed4_Explication
20-143431,False,False,False,True,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Article L.111-52 du code de l'énergie - Article L.121-5 du code de l'énergie - Article L.334-3 du code de l'énergie - Article L.2224-31 du code général des collectivités territoriales</EXPLICATION>"
20-145177,False,False,False,False,,True,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Montant estimé &lt; à 5 350 k euro(s) Ht : obligatoire : Boamp ou Jal + revue spécialisée ou Joue + profil acheteur, le choix a été fait de publier sur le profil acheteur et dans un Jal</EXPLICATION>"
