BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
15-16844,False,False,False,False,True,False,False,
19-176530,False,False,False,False,False,True,False,
20-103990,False,False,False,False,True,False,False,
20-110075,False,False,False,False,False,True,False,
20-115555,False,False,False,False,False,True,False,
20-116257,False,False,False,False,False,True,False,
20-119907,False,False,False,False,True,False,False,
20-121260,False,False,False,False,False,False,True,
20-121293,False,False,False,False,False,True,False,
20-121934,False,False,False,False,True,False,False,
20-122417,False,False,False,False,False,False,False,
20-124209,False,False,False,False,False,False,False,
20-124994,False,False,False,False,True,False,False,
20-125758,False,False,False,False,True,False,False,
20-126049,False,True,False,False,False,False,False,
20-127052,False,False,False,False,True,False,False,
20-127379,False,False,True,False,False,False,False,
20-128481,False,False,False,False,False,True,False,
20-129984,False,False,False,False,False,False,True,
20-130352,False,False,False,False,False,False,True,
20-130652,False,False,False,False,True,False,False,
20-131909,False,False,False,True,False,False,False,
20-132169,False,False,False,False,False,True,False,
20-132595,False,False,False,False,True,False,False,
20-132957,False,False,False,True,False,False,False,
20-133466,False,False,False,False,False,False,True,
20-133795,False,False,False,False,False,False,True,
20-133982,False,False,False,False,False,False,True,
20-134000,False,False,False,False,False,False,True,
20-134271,False,False,False,False,False,False,True,
20-134546,False,True,False,False,False,False,False,
20-134581,False,False,False,False,False,True,False,
20-135898,False,False,False,False,True,False,False,
20-136042,False,False,False,False,False,True,False,
20-136782,False,False,False,False,False,True,False,
20-137014,False,True,False,False,False,False,False,
20-138271,False,False,False,False,False,False,False,
20-139395,False,False,True,False,False,False,False,
20-139632,False,False,False,False,True,False,False,
20-139634,False,False,False,False,True,False,False,
20-139755,False,True,False,False,False,False,False,
20-139895,False,False,False,True,False,False,False,
20-140762,False,False,False,False,False,False,False,
20-141095,False,False,False,False,True,False,False,
20-141164,False,False,False,False,False,False,False,
20-141227,False,True,False,False,False,False,False,
20-141348,False,False,False,False,True,False,False,
20-141427,False,True,False,False,False,False,False,
20-141526,False,False,False,False,False,False,True,
20-141540,False,False,False,False,False,False,False,
20-141579,False,False,False,False,False,True,False,
20-141594,False,False,False,False,True,False,False,
20-141915,False,False,False,True,False,False,False,
20-142498,False,True,False,False,False,False,False,
20-142532,False,False,False,False,False,False,True,
20-142620,False,False,False,False,False,False,False,
20-142921,False,False,False,True,False,False,False,
20-142998,False,False,False,False,True,False,False,
20-143015,False,False,False,False,False,True,False,
20-143078,False,True,False,False,False,False,False,
20-143255,False,False,False,False,True,False,False,
20-143279,False,False,False,False,True,False,False,
20-143364,False,False,False,False,True,False,False,
20-143419,False,False,False,False,False,False,True,
20-143622,False,False,False,False,False,False,True,
20-143685,False,False,False,False,False,False,False,
20-144044,False,False,False,False,False,False,False,
20-144147,False,False,False,False,True,False,False,
20-144214,False,False,False,False,True,False,False,
20-144259,False,False,False,False,False,False,False,
20-144266,False,False,False,False,False,True,False,
20-144425,False,False,False,True,False,False,False,
20-144447,False,False,False,False,False,True,False,
20-144791,False,False,False,False,False,False,True,
20-144864,False,True,False,False,False,False,False,
20-144902,False,False,False,True,False,False,False,
20-144929,False,False,False,True,False,False,False,
20-144935,False,False,False,False,False,False,True,
20-145019,False,False,False,False,True,False,False,
20-145158,False,False,False,False,True,False,False,
20-145192,False,False,False,False,False,False,True,
20-145335,False,False,False,False,True,False,False,
20-145348,False,False,False,False,True,False,False,
20-145368,False,False,False,False,True,False,False,
20-145538,False,False,False,False,False,False,True,
20-145582,False,False,False,False,False,False,True,
20-145620,False,False,False,False,True,False,False,
20-145738,False,False,False,False,True,False,False,
20-145882,False,False,False,False,False,False,True,
20-145945,False,False,False,False,False,False,True,
20-146010,False,False,False,False,False,False,False,
20-146013,False,False,False,False,True,False,False,
20-146018,False,False,False,False,False,False,True,
20-146074,False,False,False,False,False,True,False,
20-146087,False,False,False,False,False,True,False,
20-146103,False,False,False,True,False,False,False,
20-146128,False,False,False,False,True,False,False,
20-146213,False,False,False,False,False,True,False,
20-146248,False,False,False,False,True,False,False,
20-146364,False,False,False,False,False,True,False,
20-146371,False,False,False,True,False,False,False,
20-146372,False,False,False,False,False,False,True,
20-146378,False,False,False,False,False,True,False,
20-146385,False,False,False,False,True,False,False,
20-146389,False,False,False,False,False,False,True,
20-146391,False,False,False,False,False,False,True,
20-146394,False,False,False,False,False,False,True,
20-146396,False,False,False,False,False,False,False,
20-146399,False,False,False,False,True,False,False,
20-146409,False,False,False,False,False,False,True,
20-146410,False,False,False,True,False,False,False,
20-146414,False,False,False,False,False,True,False,
20-146416,False,False,False,False,False,False,False,
20-146419,False,False,False,False,True,False,False,
20-146420,False,False,False,False,True,False,False,
20-146423,False,False,False,False,False,False,True,
20-146426,False,False,False,False,False,False,True,
20-146428,False,False,False,False,False,False,False,
20-146434,False,False,False,False,False,False,False,
20-146436,False,False,False,False,True,False,False,
20-146440,False,False,False,False,False,False,True,
20-146442,False,False,False,False,True,False,False,
20-146446,False,True,False,False,False,False,False,
20-146452,False,False,False,False,False,False,True,
20-146457,False,False,False,False,False,False,False,
20-146462,False,False,False,False,True,False,False,
20-146464,False,False,True,False,False,False,False,
20-146466,False,False,False,False,True,False,False,
20-146467,False,False,False,False,False,False,True,
20-146479,False,True,False,False,False,False,False,
20-146480,False,False,False,False,False,False,True,
20-146481,False,False,False,False,False,False,True,
20-146483,False,False,False,False,False,False,True,
20-146484,False,False,False,False,True,False,False,
20-146486,False,False,False,False,False,False,False,
20-146489,False,False,False,False,False,False,True,
20-146493,False,False,False,False,True,False,False,
20-146498,False,False,False,True,False,False,False,
20-146499,False,False,False,False,True,False,False,
20-146501,False,False,False,True,False,False,False,
20-146507,False,False,False,False,False,True,False,
20-146509,False,False,False,False,True,False,False,
20-146510,False,False,False,False,False,False,False,
20-146514,False,False,False,False,True,False,False,
20-146516,False,True,False,False,False,False,False,
20-146526,False,False,False,True,False,False,False,
20-146530,False,False,False,False,False,False,True,
20-146535,False,False,False,False,True,False,False,
20-146541,False,False,False,False,False,False,True,
20-146548,False,False,False,False,False,False,True,
20-146552,False,False,False,False,False,False,True,
20-146555,False,False,False,False,False,False,False,
20-146556,False,False,False,False,False,True,False,
20-146560,False,False,False,False,False,False,True,
20-146562,False,False,False,False,True,False,False,
20-146565,False,False,False,False,True,False,False,
20-146566,False,False,False,False,False,False,True,
20-146572,False,False,True,False,False,False,False,
20-146573,False,False,False,False,False,False,True,
20-146584,False,False,False,False,False,False,False,
20-146589,False,False,False,False,True,False,False,
20-146593,False,False,False,False,True,False,False,
20-146594,False,True,False,False,False,False,False,
20-146595,False,False,False,False,False,True,False,
20-146603,False,False,False,False,True,False,False,
20-146606,False,False,False,False,True,False,False,
20-146615,False,False,False,False,False,False,True,
20-146616,False,False,False,False,False,False,False,
20-146622,False,False,False,False,False,False,False,
20-146623,False,False,False,False,False,False,True,
20-146625,False,False,False,True,False,False,False,
20-146627,False,False,False,False,True,False,False,
20-146628,False,False,False,False,True,False,False,
20-146629,False,False,False,False,True,False,False,
20-146630,False,False,False,True,False,False,False,
20-146631,False,False,False,False,True,False,False,
20-146632,False,False,False,False,True,False,False,
20-146636,False,False,False,False,True,False,False,
20-146637,False,False,False,False,False,False,True,
20-146645,False,False,False,False,False,False,True,
20-146655,False,False,False,False,True,False,False,
20-146657,False,False,False,False,False,False,True,
20-146663,False,False,False,True,False,False,False,
20-146664,False,False,False,False,False,False,True,
20-146666,False,False,False,True,False,False,False,
20-146670,False,False,False,False,True,False,False,
20-146672,False,False,False,False,False,False,True,
20-146674,False,False,False,False,True,False,False,
20-146677,False,False,False,False,True,False,False,
20-146678,False,False,False,False,False,True,False,
20-146682,False,False,False,True,False,False,False,
20-146683,False,False,False,False,True,False,False,
20-146684,False,False,False,False,True,False,False,
20-146686,False,False,False,False,False,False,False,
20-146687,False,False,False,False,True,False,False,
20-146688,False,False,False,False,False,True,False,
20-146690,False,False,False,False,True,False,False,
20-146692,False,False,False,False,False,False,False,
20-146694,False,False,False,False,True,False,False,
20-146695,False,True,False,False,False,False,False,
20-146697,False,False,False,False,True,False,False,
20-146709,False,False,False,False,False,False,False,
20-146710,False,True,False,False,False,False,False,
20-146712,False,False,True,False,False,False,False,
20-110289,False,False,False,False,False,False,True,
20-146719,False,False,False,False,True,False,False,
20-146720,False,False,False,False,True,False,False,
20-146723,False,False,False,True,False,False,False,
20-146729,False,False,False,False,False,False,False,
20-146731,False,False,False,False,True,False,False,
20-146733,False,False,False,False,True,False,False,
20-146735,False,False,False,False,False,False,True,
20-146743,False,False,False,False,True,False,False,
20-146745,False,False,False,False,True,False,False,
20-146752,False,False,False,False,False,False,False,
20-146756,False,False,False,False,False,True,False,
20-146758,False,False,False,True,False,False,False,
20-146765,False,False,False,False,True,False,False,
20-146768,False,False,False,False,True,False,False,
20-146783,False,False,False,False,False,False,True,
20-146784,False,False,False,False,False,False,False,
20-146785,False,False,False,False,False,False,True,
20-146786,False,False,False,False,True,False,False,
20-146787,False,False,False,False,True,False,False,
20-146789,False,False,False,False,True,False,False,
20-146790,False,False,False,False,False,False,True,
20-146791,False,False,False,False,False,False,True,
20-146793,False,False,False,False,True,False,False,
20-146812,False,False,False,False,False,False,False,
20-146813,False,False,False,False,True,False,False,
20-146817,False,False,False,False,True,False,False,
20-146820,False,False,False,False,False,True,False,
20-146833,False,False,False,False,False,False,False,
20-146837,False,False,False,False,False,False,False,
20-146840,False,False,False,False,False,False,True,
20-146842,False,False,False,False,True,False,False,
20-146843,False,False,False,False,True,False,False,
