BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
20-2788,False,False,False,True,False,False,False,
20-2789,False,False,False,False,False,False,True,
20-279,False,False,False,False,False,False,False,
20-2792,False,False,False,True,False,False,False,
20-280,False,False,False,False,False,False,False,
20-2800,False,False,False,False,False,False,True,
20-2802,False,False,False,False,True,False,False,
20-2806,False,False,False,False,False,False,False,
20-2808,False,False,False,False,False,False,False,
20-281,False,False,False,False,False,False,False,
20-2812,False,False,False,False,False,False,False,
20-282,False,False,True,False,False,False,False,
19-168262,False,False,False,False,True,False,False,
20-2823,False,False,False,False,False,False,True,
20-2824,False,False,False,False,False,False,True,
20-2825,False,False,False,True,False,False,False,
20-2826,False,False,False,False,True,False,False,
20-2827,False,False,False,False,True,False,False,
20-2829,False,False,False,False,False,False,True,
20-283,False,False,False,False,False,False,True,
20-2837,False,False,False,False,True,False,False,
20-2838,False,False,False,False,False,True,False,
20-284,False,False,False,False,True,False,False,
20-2840,False,False,False,False,False,False,True,
20-2848,False,False,False,False,False,False,False,
20-2849,False,False,False,False,False,False,True,
20-285,False,False,False,False,True,False,False,
20-2851,False,False,False,False,False,False,True,
20-286,False,False,False,False,False,False,True,
20-2866,False,False,False,False,False,False,False,
20-2867,False,False,False,False,False,False,True,
20-287,False,False,False,False,True,False,False,
20-2870,False,False,False,False,False,False,True,
20-2871,False,False,False,False,False,False,True,
20-2872,False,False,False,False,False,False,True,
20-2873,False,False,True,False,False,False,False,
19-167483,False,False,False,False,False,False,False,
20-2875,False,False,True,False,False,False,False,
20-2876,False,False,False,False,False,False,True,
20-2877,False,False,False,False,False,False,True,
20-2885,False,False,False,False,True,False,False,
20-2886,False,False,False,False,False,False,False,
20-2889,False,False,False,False,False,False,True,
20-2891,False,False,False,False,False,False,False,
20-2893,False,False,False,False,True,False,False,
20-2898,False,False,False,False,False,False,False,
20-2928,False,False,False,False,True,False,False,
20-293,False,False,False,True,False,False,False,
20-2930,False,False,False,True,False,False,False,
20-2931,False,False,False,False,True,False,False,
20-2944,False,False,False,True,False,False,False,
20-2945,False,False,False,True,False,False,False,
20-2946,False,False,False,False,True,False,False,
20-2947,False,False,False,False,False,False,False,
20-2948,False,False,False,False,False,False,True,
20-2949,False,False,False,False,False,False,True,
20-295,False,False,False,False,False,False,True,
20-2952,False,False,False,False,False,True,False,
20-2953,False,False,False,False,True,False,False,
20-2955,False,True,False,False,False,False,False,
20-2957,False,False,False,False,False,False,True,
20-2959,False,False,False,False,True,False,False,
20-296,False,False,False,False,False,False,False,
20-2963,False,False,False,False,False,False,True,
20-297,False,False,False,False,False,False,True,
20-2974,False,False,False,False,False,True,False,
20-298,False,False,False,False,True,False,False,
20-2982,False,False,False,False,False,False,True,
20-2986,False,False,False,False,False,False,False,
20-2987,False,False,False,False,True,False,False,
20-2988,False,False,False,False,False,True,False,
20-2993,False,False,False,False,False,True,False,
20-2999,False,False,False,False,True,False,False,
20-3010,False,False,False,False,True,False,False,
20-3012,False,False,False,True,False,False,False,
20-3013,False,False,False,False,True,False,False,
20-3017,False,False,False,True,False,False,False,
20-3019,False,False,False,False,True,False,False,
20-3020,False,False,False,False,True,False,False,
20-3021,False,False,False,False,False,False,True,
20-3022,False,False,False,False,False,False,False,
20-3023,False,False,False,False,False,False,True,
20-3028,False,False,False,True,False,False,False,
19-154307,False,False,False,False,False,True,False,
20-3035,False,False,False,False,False,False,False,
20-3036,False,False,False,False,False,False,True,
20-3044,False,False,False,False,False,False,False,
20-3047,False,False,False,False,False,False,True,
19-158829,False,False,False,False,False,False,True,
20-305,False,True,False,False,False,False,False,
20-3052,False,False,False,False,True,False,False,
20-3059,False,True,False,False,False,False,False,
20-3060,False,False,False,True,False,False,False,
20-3061,False,False,False,False,False,False,True,
20-3062,False,False,False,False,True,False,False,
20-3065,False,False,False,False,False,False,False,
20-3071,False,False,False,False,False,False,True,
20-3072,False,False,False,False,True,False,False,
20-3073,False,False,True,False,False,False,False,
20-3074,False,False,False,False,True,False,False,
20-3080,False,False,False,False,True,False,False,
20-3081,False,False,False,False,False,False,False,
20-3083,False,False,False,False,False,False,False,
20-3084,False,False,False,True,False,False,False,
20-3085,False,False,False,False,True,False,False,
20-309,False,False,False,False,False,False,False,
20-3093,False,False,False,False,True,False,False,
20-3094,False,False,False,False,False,False,True,
20-3095,False,False,False,False,True,False,False,
20-3105,False,False,False,False,False,False,True,
20-3109,False,False,False,True,False,False,False,
20-311,False,False,False,True,False,False,False,
20-3110,False,False,False,False,True,False,False,
20-3122,False,False,False,False,False,False,True,
20-3124,False,False,False,False,True,False,False,
20-3126,False,False,False,False,True,False,False,
20-3130,False,False,False,False,True,False,False,
20-3132,False,False,False,False,True,False,False,
20-3134,False,False,False,False,False,True,False,
20-3135,False,False,False,False,False,False,True,
20-3140,False,False,False,False,False,False,False,
20-3141,False,False,False,False,False,False,False,
20-3145,False,False,False,True,False,False,False,
20-3147,False,False,False,False,False,False,True,
20-3148,False,False,False,False,False,False,False,
20-3149,False,False,False,False,True,False,False,
20-3150,False,False,False,False,True,False,False,
20-3155,False,False,False,False,False,False,True,
20-3159,False,False,False,False,False,False,True,
20-3168,False,True,False,False,False,False,False,
20-3172,False,False,False,False,True,False,False,
20-3176,False,False,False,False,True,False,False,
20-3177,False,False,False,False,True,False,False,
20-3185,False,False,False,False,True,False,False,
20-3188,False,False,False,False,True,False,False,
20-319,False,False,False,True,False,False,False,
20-3191,False,False,False,False,False,False,True,
20-3192,False,False,False,False,False,False,True,
20-3193,False,False,False,False,False,False,True,
20-3194,False,False,False,False,False,False,True,
20-3195,False,False,False,False,True,False,False,
20-3198,False,False,False,False,False,False,True,
20-3199,False,False,False,False,False,False,True,
20-3200,False,False,False,False,False,False,True,
20-3201,False,False,True,False,False,False,False,
20-3203,False,False,False,False,False,False,True,
20-3205,False,False,False,False,True,False,False,
20-3206,False,False,False,False,False,True,False,
20-3207,False,False,False,False,False,False,True,
20-3209,False,True,False,False,False,False,False,
20-3218,False,False,False,False,False,False,False,
20-3220,False,False,False,False,True,False,False,
20-3225,False,False,False,False,True,False,False,
20-3233,False,False,False,False,True,False,False,
20-3239,False,False,True,False,False,False,False,
20-3242,False,False,False,False,False,False,True,
20-3243,False,False,False,True,False,False,False,
20-3244,False,False,False,False,False,False,True,
20-3246,False,False,False,True,False,False,False,
20-3250,False,False,False,False,True,False,False,
20-3255,False,False,False,False,False,True,False,
20-3256,False,False,False,False,False,True,False,
20-3261,False,False,False,False,False,False,False,
20-3263,False,False,False,False,True,False,False,
20-3271,False,False,False,False,True,False,False,
20-3274,False,False,False,True,False,False,False,
20-3275,False,False,False,False,False,False,True,
20-3277,False,False,False,False,True,False,False,
20-3282,False,False,False,False,False,False,False,
20-3285,False,False,False,False,False,False,False,
20-3286,False,False,False,False,True,False,False,
20-329,False,False,False,False,True,False,False,
20-3295,False,False,False,False,False,False,True,
20-3296,False,False,True,False,False,False,False,
20-33,False,False,False,False,False,False,True,
20-3301,False,False,False,False,False,False,False,
20-3303,False,False,False,False,False,False,True,
20-3306,False,False,False,False,True,False,False,
19-162556,False,False,False,False,False,False,True,
20-3310,False,False,False,False,False,False,True,
20-3313,False,False,False,False,False,False,True,
20-3314,False,False,False,False,True,False,False,
20-3315,False,False,False,True,False,False,False,
20-3316,False,False,False,False,False,False,True,
20-3317,False,False,False,True,False,False,False,
20-3318,False,False,False,False,True,False,False,
20-3319,False,False,False,False,True,False,False,
20-3320,False,False,False,False,True,False,False,
20-3321,False,False,False,False,True,False,False,
20-3323,False,False,False,False,True,False,False,
20-3328,False,False,False,False,False,False,True,
20-3332,False,False,False,True,False,False,False,
20-3335,False,False,False,True,False,False,False,
20-3336,False,False,False,False,False,False,False,
20-3337,False,False,False,True,False,False,False,
20-3339,False,False,False,False,True,False,False,
20-3341,False,True,False,False,False,False,False,
20-3342,False,False,False,False,False,False,False,
20-3344,False,False,False,False,False,False,True,
20-3350,False,False,False,False,False,True,False,
20-3351,False,False,False,False,False,False,True,
20-3353,False,False,False,False,False,False,False,
20-3355,False,False,False,False,False,False,True,
20-336,False,False,False,False,False,False,True,
20-3365,False,False,False,False,True,False,False,
20-3376,False,False,False,False,False,False,False,
20-338,False,False,False,False,True,False,False,
20-3380,False,False,False,False,False,False,True,
20-3381,False,False,False,False,True,False,False,
20-3382,False,False,False,False,True,False,False,
20-3384,False,False,False,False,False,False,False,
20-3392,False,False,False,False,False,True,False,
20-3398,False,False,False,False,False,False,True,
20-3399,False,False,False,False,True,False,False,
20-34,False,False,False,False,False,False,True,
20-3400,False,False,False,False,False,False,True,
20-3412,False,False,False,False,True,False,False,
20-3413,False,False,False,False,False,False,True,
20-3417,False,False,False,False,False,False,True,
20-3418,False,False,False,False,False,False,True,
20-3419,False,False,False,False,True,False,False,
20-342,False,False,False,False,False,False,False,
20-3424,False,False,False,False,False,False,False,
20-3427,False,False,False,False,False,False,True,
20-3432,False,False,False,False,True,False,False,
20-3436,False,False,False,False,True,False,False,
20-3437,False,False,False,False,True,False,False,
20-344,False,False,False,False,False,False,True,
20-3440,False,False,False,False,True,False,False,
20-3441,False,True,False,False,False,False,False,
20-3442,False,False,False,False,True,False,False,
20-3444,False,False,False,False,True,False,False,
20-3445,False,False,False,False,True,False,False,
20-3446,False,False,False,False,False,False,True,
20-3459,False,False,True,False,False,False,False,
20-3460,False,False,False,False,False,False,True,
20-3465,False,False,False,False,False,False,True,
20-3466,False,False,True,False,False,False,False,
20-3469,False,False,False,False,True,False,False,
20-3472,False,False,False,False,False,False,True,
20-3474,False,False,False,True,False,False,False,
20-3475,False,False,False,False,True,False,False,
20-3478,False,False,False,True,False,False,False,
20-3479,False,False,False,False,False,False,True,
20-3480,False,False,False,False,True,False,False,
20-3481,False,False,False,False,False,False,True,
20-3482,False,False,False,False,True,False,False,
20-3494,False,False,False,True,False,False,False,
20-3499,False,False,False,False,False,False,True,
20-3501,False,False,False,False,False,False,False,
20-3503,False,False,False,False,False,False,False,
20-3506,False,False,False,False,False,False,False,
20-351,False,False,False,False,False,False,True,
20-3512,False,False,False,False,False,True,False,
20-3513,False,False,False,False,True,False,False,
20-3515,False,False,False,False,False,False,False,
20-3516,False,False,False,False,False,False,False,
20-3518,False,False,False,False,True,False,False,
20-3522,False,False,False,False,False,False,False,
20-3532,False,False,False,False,False,False,True,
