BOAMP_AVIS_NUM,D_21_01_Annexed4_Infructueux,D_21_02_Annexed4_Raisonstechniques,D_21_03_Annexed4_Raisonsartistiques,D_21_04_Annexed4_Raisonsexclusivites,D_21_05_Annexed4_Proprieteintellectuelle,D_21_06_Annexed4_Horsscope,D_21_07_Annexed4_Explication
17-109025,False,False,False,False,,True,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Le montant de la délégation de service public est inférieur au seuil nécessitant une publication au JOUE</EXPLICATION>"
20-77528,False,False,False,True,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">ENEDIS et EDF bénéficient des droits exclusifs consacrés par la législation nationale (articles L.111-52, L.121-5 et L.334-3 du Code de l'Energie)</EXPLICATION>"
20-94524,False,False,False,False,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Procédure simplifiée</EXPLICATION>"
20-95670,False,False,False,False,,True,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">La concession de service public pour l'exploitation, l'entretien et le développement de l'emprise aéroportuaire de Tarbes-Lourdes-Pyrénées est un contrat de quasi-régie conformément à l'article L. 3211-1 du code de la commande publique</EXPLICATION>"
20-96172,False,False,False,True,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Article L.111-52 du code de l'énergieArticle L.121-5 du code de l'énergieArticle L.334-3 du code de l'énergieArticle L.2224-31 du code des collectivités territoriales</EXPLICATION>"
